station_id,bikes_out,bikes_in,station_name,lat,lng,bikes_chng,ride_date
7631.23,2.0,3.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,1.0,2023-03-07 12:00:00
6224.03,5.0,2.0,W 22 St & 8 Ave,40.74475148,-73.99915362,-3.0,2023-03-07 12:00:00
6306.01,1.0,6.0,W 20 St & 10 Ave,40.745520592,-74.004796863,5.0,2023-03-07 12:00:00
7617.07,6.0,6.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,0.0,2023-03-07 12:00:00
7619.05,0.0,2.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,2.0,2023-03-07 12:00:00
7646.04,6.0,5.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,-1.0,2023-03-07 12:00:00
7646.04,3.0,5.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,2.0,2023-03-07 13:00:00
6266.06,7.0,7.0,9 Ave & W 22 St,40.7454973,-74.00197139,0.0,2023-03-07 13:00:00
6224.03,5.0,8.0,W 22 St & 8 Ave,40.74475148,-73.99915362,3.0,2023-03-07 13:00:00
6306.01,13.0,6.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-7.0,2023-03-07 13:00:00
5905.14,15.0,14.0,University Pl & E 14 St,40.734814,-73.992085,-1.0,2023-03-07 13:00:00
5980.07,13.0,7.0,E 17 St & Broadway,40.73704984,-73.99009296,-6.0,2023-03-07 13:00:00
7617.07,6.0,3.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,-3.0,2023-03-07 13:00:00
7631.23,4.0,4.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,0.0,2023-03-07 13:00:00
7619.05,2.0,1.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,-1.0,2023-03-07 13:00:00
7631.23,3.0,3.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,0.0,2023-03-07 14:00:00
7646.04,6.0,1.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,-5.0,2023-03-07 14:00:00
6224.03,4.0,6.0,W 22 St & 8 Ave,40.74475148,-73.99915362,2.0,2023-03-07 14:00:00
5980.07,9.0,14.0,E 17 St & Broadway,40.73704984,-73.99009296,5.0,2023-03-07 14:00:00
5905.14,22.0,22.0,University Pl & E 14 St,40.734814,-73.992085,0.0,2023-03-07 14:00:00
6266.06,11.0,9.0,9 Ave & W 22 St,40.7454973,-74.00197139,-2.0,2023-03-07 14:00:00
7619.05,1.0,3.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,2.0,2023-03-07 14:00:00
7617.07,7.0,4.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,-3.0,2023-03-07 14:00:00
6306.01,9.0,7.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-2.0,2023-03-07 14:00:00
5905.14,26.0,23.0,University Pl & E 14 St,40.734814,-73.992085,-3.0,2023-03-07 15:00:00
7617.07,5.0,5.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,0.0,2023-03-07 15:00:00
6224.03,2.0,9.0,W 22 St & 8 Ave,40.74475148,-73.99915362,7.0,2023-03-07 15:00:00
5980.07,17.0,12.0,E 17 St & Broadway,40.73704984,-73.99009296,-5.0,2023-03-07 15:00:00
6306.01,6.0,5.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-1.0,2023-03-07 15:00:00
7619.05,4.0,4.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,0.0,2023-03-07 15:00:00
7646.04,3.0,4.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,1.0,2023-03-07 15:00:00
6266.06,6.0,8.0,9 Ave & W 22 St,40.7454973,-74.00197139,2.0,2023-03-07 15:00:00
7631.23,4.0,7.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,3.0,2023-03-07 15:00:00
7619.05,4.0,2.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,-2.0,2023-03-07 16:00:00
7617.07,5.0,10.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,5.0,2023-03-07 16:00:00
6224.03,9.0,12.0,W 22 St & 8 Ave,40.74475148,-73.99915362,3.0,2023-03-07 16:00:00
5905.14,31.0,24.0,University Pl & E 14 St,40.734814,-73.992085,-7.0,2023-03-07 16:00:00
6306.01,14.0,15.0,W 20 St & 10 Ave,40.745520592,-74.004796863,1.0,2023-03-07 16:00:00
5980.07,25.0,27.0,E 17 St & Broadway,40.73704984,-73.99009296,2.0,2023-03-07 16:00:00
6266.06,8.0,8.0,9 Ave & W 22 St,40.7454973,-74.00197139,0.0,2023-03-07 16:00:00
7646.04,2.0,2.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,0.0,2023-03-07 16:00:00
7631.23,5.0,5.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,0.0,2023-03-07 16:00:00
5980.07,28.0,14.0,E 17 St & Broadway,40.73704984,-73.99009296,-14.0,2023-03-07 17:00:00
6224.03,12.0,16.0,W 22 St & 8 Ave,40.74475148,-73.99915362,4.0,2023-03-07 17:00:00
7617.07,4.0,10.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,6.0,2023-03-07 17:00:00
6266.06,9.0,8.0,9 Ave & W 22 St,40.7454973,-74.00197139,-1.0,2023-03-07 17:00:00
7619.05,2.0,2.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,0.0,2023-03-07 17:00:00
5905.14,48.0,42.0,University Pl & E 14 St,40.734814,-73.992085,-6.0,2023-03-07 17:00:00
7631.23,4.0,4.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,0.0,2023-03-07 17:00:00
6306.01,12.0,22.0,W 20 St & 10 Ave,40.745520592,-74.004796863,10.0,2023-03-07 17:00:00
7646.04,10.0,10.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,0.0,2023-03-07 17:00:00
6224.03,13.0,13.0,W 22 St & 8 Ave,40.74475148,-73.99915362,0.0,2023-03-07 18:00:00
6306.01,20.0,20.0,W 20 St & 10 Ave,40.745520592,-74.004796863,0.0,2023-03-07 18:00:00
5905.14,38.0,32.0,University Pl & E 14 St,40.734814,-73.992085,-6.0,2023-03-07 18:00:00
6266.06,12.0,13.0,9 Ave & W 22 St,40.7454973,-74.00197139,1.0,2023-03-07 18:00:00
7617.07,4.0,5.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,1.0,2023-03-07 18:00:00
7646.04,4.0,4.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,0.0,2023-03-07 18:00:00
7631.23,6.0,6.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,0.0,2023-03-07 18:00:00
7619.05,1.0,3.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,2.0,2023-03-07 18:00:00
5980.07,18.0,25.0,E 17 St & Broadway,40.73704984,-73.99009296,7.0,2023-03-07 18:00:00
6266.06,7.0,4.0,9 Ave & W 22 St,40.7454973,-74.00197139,-3.0,2023-03-07 19:00:00
7631.23,4.0,6.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,2.0,2023-03-07 19:00:00
7617.07,4.0,7.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3.0,2023-03-07 19:00:00
6224.03,5.0,9.0,W 22 St & 8 Ave,40.74475148,-73.99915362,4.0,2023-03-07 19:00:00
7646.04,1.0,2.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,1.0,2023-03-07 19:00:00
5980.07,12.0,9.0,E 17 St & Broadway,40.73704984,-73.99009296,-3.0,2023-03-07 19:00:00
5905.14,25.0,22.0,University Pl & E 14 St,40.734814,-73.992085,-3.0,2023-03-07 19:00:00
7619.05,2.0,8.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,6.0,2023-03-07 19:00:00
6306.01,11.0,9.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-2.0,2023-03-07 19:00:00
6266.06,6.0,9.0,9 Ave & W 22 St,40.7454973,-74.00197139,3.0,2023-03-07 20:00:00
6224.03,6.0,10.0,W 22 St & 8 Ave,40.74475148,-73.99915362,4.0,2023-03-07 20:00:00
5905.14,15.0,16.0,University Pl & E 14 St,40.734814,-73.992085,1.0,2023-03-07 20:00:00
7619.05,2.0,0.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,-2.0,2023-03-07 20:00:00
7631.23,3.0,6.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,3.0,2023-03-07 20:00:00
6306.01,11.0,7.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-4.0,2023-03-07 20:00:00
7646.04,1.0,1.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,0.0,2023-03-07 20:00:00
7617.07,3.0,3.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,0.0,2023-03-07 20:00:00
5980.07,9.0,5.0,E 17 St & Broadway,40.73704984,-73.99009296,-4.0,2023-03-07 20:00:00
6306.01,12.0,11.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-1.0,2023-03-07 21:00:00
7631.23,3.0,2.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,-1.0,2023-03-07 21:00:00
5980.07,7.0,2.0,E 17 St & Broadway,40.73704984,-73.99009296,-5.0,2023-03-07 21:00:00
7646.04,3.0,3.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,0.0,2023-03-07 21:00:00
5905.14,14.0,7.0,University Pl & E 14 St,40.734814,-73.992085,-7.0,2023-03-07 21:00:00
7619.05,1.0,1.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,0.0,2023-03-07 21:00:00
6266.06,3.0,1.0,9 Ave & W 22 St,40.7454973,-74.00197139,-2.0,2023-03-07 21:00:00
7617.07,0.0,3.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3.0,2023-03-07 21:00:00
6224.03,10.0,13.0,W 22 St & 8 Ave,40.74475148,-73.99915362,3.0,2023-03-07 21:00:00
7619.05,0.0,1.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,1.0,2023-03-07 22:00:00
6306.01,7.0,2.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-5.0,2023-03-07 22:00:00
6266.06,1.0,2.0,9 Ave & W 22 St,40.7454973,-74.00197139,1.0,2023-03-07 22:00:00
7617.07,0.0,1.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,1.0,2023-03-07 22:00:00
5980.07,6.0,0.0,E 17 St & Broadway,40.73704984,-73.99009296,-6.0,2023-03-07 22:00:00
7631.23,0.0,1.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,1.0,2023-03-07 22:00:00
6224.03,1.0,4.0,W 22 St & 8 Ave,40.74475148,-73.99915362,3.0,2023-03-07 22:00:00
7646.04,0.0,2.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,2.0,2023-03-07 22:00:00
5905.14,20.0,8.0,University Pl & E 14 St,40.734814,-73.992085,-12.0,2023-03-07 22:00:00
6266.06,2.0,1.0,9 Ave & W 22 St,40.7454973,-74.00197139,-1.0,2023-03-07 23:00:00
5980.07,3.0,0.0,E 17 St & Broadway,40.73704984,-73.99009296,-3.0,2023-03-07 23:00:00
5905.14,2.0,1.0,University Pl & E 14 St,40.734814,-73.992085,-1.0,2023-03-07 23:00:00
6224.03,3.0,2.0,W 22 St & 8 Ave,40.74475148,-73.99915362,-1.0,2023-03-07 23:00:00
7617.07,2.0,1.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,-1.0,2023-03-07 23:00:00
7646.04,2.0,1.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,-1.0,2023-03-07 23:00:00
7631.23,1.0,0.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,-1.0,2023-03-07 23:00:00
6306.01,8.0,2.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-6.0,2023-03-07 23:00:00
6306.01,0.0,3.0,W 20 St & 10 Ave,40.745520592,-74.004796863,3.0,2023-03-08 00:00:00
5905.14,2.0,3.0,University Pl & E 14 St,40.734814,-73.992085,1.0,2023-03-08 00:00:00
7617.07,1.0,0.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,-1.0,2023-03-08 00:00:00
6224.03,0.0,1.0,W 22 St & 8 Ave,40.74475148,-73.99915362,1.0,2023-03-08 00:00:00
5980.07,1.0,0.0,E 17 St & Broadway,40.73704984,-73.99009296,-1.0,2023-03-08 00:00:00
6266.06,1.0,1.0,9 Ave & W 22 St,40.7454973,-74.00197139,0.0,2023-03-08 00:00:00
7631.23,2.0,1.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,-1.0,2023-03-08 00:00:00
7646.04,1.0,0.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,-1.0,2023-03-08 01:00:00
5905.14,1.0,1.0,University Pl & E 14 St,40.734814,-73.992085,0.0,2023-03-08 01:00:00
7631.23,1.0,0.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,-1.0,2023-03-08 01:00:00
5980.07,1.0,1.0,E 17 St & Broadway,40.73704984,-73.99009296,0.0,2023-03-08 01:00:00
6266.06,0.0,1.0,9 Ave & W 22 St,40.7454973,-74.00197139,1.0,2023-03-08 03:00:00
6306.01,2.0,0.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-2.0,2023-03-08 03:00:00
6224.03,1.0,0.0,W 22 St & 8 Ave,40.74475148,-73.99915362,-1.0,2023-03-08 04:00:00
6306.01,2.0,6.0,W 20 St & 10 Ave,40.745520592,-74.004796863,4.0,2023-03-08 05:00:00
7619.05,0.0,2.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,2.0,2023-03-08 05:00:00
5905.14,1.0,4.0,University Pl & E 14 St,40.734814,-73.992085,3.0,2023-03-08 05:00:00
6266.06,2.0,0.0,9 Ave & W 22 St,40.7454973,-74.00197139,-2.0,2023-03-08 05:00:00
7631.23,3.0,0.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,-3.0,2023-03-08 05:00:00
6224.03,4.0,0.0,W 22 St & 8 Ave,40.74475148,-73.99915362,-4.0,2023-03-08 05:00:00
7631.23,2.0,2.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,0.0,2023-03-08 06:00:00
7617.07,1.0,1.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,0.0,2023-03-08 06:00:00
6266.06,5.0,2.0,9 Ave & W 22 St,40.7454973,-74.00197139,-3.0,2023-03-08 06:00:00
6306.01,9.0,9.0,W 20 St & 10 Ave,40.745520592,-74.004796863,0.0,2023-03-08 06:00:00
6224.03,7.0,2.0,W 22 St & 8 Ave,40.74475148,-73.99915362,-5.0,2023-03-08 06:00:00
7619.05,1.0,0.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,-1.0,2023-03-08 06:00:00
7646.04,2.0,0.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,-2.0,2023-03-08 06:00:00
5980.07,0.0,1.0,E 17 St & Broadway,40.73704984,-73.99009296,1.0,2023-03-08 06:00:00
5905.14,7.0,9.0,University Pl & E 14 St,40.734814,-73.992085,2.0,2023-03-08 06:00:00
6306.01,14.0,12.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-2.0,2023-03-08 07:00:00
7646.04,0.0,1.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,1.0,2023-03-08 07:00:00
5980.07,5.0,7.0,E 17 St & Broadway,40.73704984,-73.99009296,2.0,2023-03-08 07:00:00
5905.14,5.0,20.0,University Pl & E 14 St,40.734814,-73.992085,15.0,2023-03-08 07:00:00
6266.06,6.0,2.0,9 Ave & W 22 St,40.7454973,-74.00197139,-4.0,2023-03-08 07:00:00
7631.23,3.0,2.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,-1.0,2023-03-08 07:00:00
7617.07,9.0,2.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,-7.0,2023-03-08 07:00:00
6224.03,13.0,9.0,W 22 St & 8 Ave,40.74475148,-73.99915362,-4.0,2023-03-08 07:00:00
7619.05,8.0,2.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,-6.0,2023-03-08 07:00:00
7646.04,10.0,9.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,-1.0,2023-03-08 08:00:00
5905.14,30.0,35.0,University Pl & E 14 St,40.734814,-73.992085,5.0,2023-03-08 08:00:00
7631.23,3.0,2.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,-1.0,2023-03-08 08:00:00
7619.05,6.0,3.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,-3.0,2023-03-08 08:00:00
6224.03,16.0,9.0,W 22 St & 8 Ave,40.74475148,-73.99915362,-7.0,2023-03-08 08:00:00
6306.01,10.0,8.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-2.0,2023-03-08 08:00:00
7617.07,9.0,4.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,-5.0,2023-03-08 08:00:00
6266.06,20.0,8.0,9 Ave & W 22 St,40.7454973,-74.00197139,-12.0,2023-03-08 08:00:00
5980.07,10.0,29.0,E 17 St & Broadway,40.73704984,-73.99009296,19.0,2023-03-08 08:00:00
6266.06,13.0,14.0,9 Ave & W 22 St,40.7454973,-74.00197139,1.0,2023-03-08 09:00:00
5905.14,23.0,38.0,University Pl & E 14 St,40.734814,-73.992085,15.0,2023-03-08 09:00:00
5980.07,13.0,23.0,E 17 St & Broadway,40.73704984,-73.99009296,10.0,2023-03-08 09:00:00
6224.03,16.0,8.0,W 22 St & 8 Ave,40.74475148,-73.99915362,-8.0,2023-03-08 09:00:00
7631.23,2.0,4.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,2.0,2023-03-08 09:00:00
7617.07,4.0,1.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,-3.0,2023-03-08 09:00:00
6306.01,10.0,24.0,W 20 St & 10 Ave,40.745520592,-74.004796863,14.0,2023-03-08 09:00:00
7646.04,1.0,2.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,1.0,2023-03-08 09:00:00
6224.03,9.0,8.0,W 22 St & 8 Ave,40.74475148,-73.99915362,-1.0,2023-03-08 10:00:00
5980.07,11.0,13.0,E 17 St & Broadway,40.73704984,-73.99009296,2.0,2023-03-08 10:00:00
7617.07,3.0,4.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,1.0,2023-03-08 10:00:00
5905.14,27.0,24.0,University Pl & E 14 St,40.734814,-73.992085,-3.0,2023-03-08 10:00:00
7631.23,9.0,8.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,-1.0,2023-03-08 10:00:00
6306.01,13.0,11.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-2.0,2023-03-08 10:00:00
7619.05,1.0,1.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,0.0,2023-03-08 10:00:00
7646.04,1.0,0.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,-1.0,2023-03-08 10:00:00
6266.06,7.0,17.0,9 Ave & W 22 St,40.7454973,-74.00197139,10.0,2023-03-08 10:00:00
7617.07,10.0,6.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,-4.0,2023-03-08 11:00:00
6306.01,8.0,10.0,W 20 St & 10 Ave,40.745520592,-74.004796863,2.0,2023-03-08 11:00:00
5980.07,8.0,5.0,E 17 St & Broadway,40.73704984,-73.99009296,-3.0,2023-03-08 11:00:00
5905.14,26.0,35.0,University Pl & E 14 St,40.734814,-73.992085,9.0,2023-03-08 11:00:00
7631.23,2.0,2.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,0.0,2023-03-08 11:00:00
6224.03,10.0,2.0,W 22 St & 8 Ave,40.74475148,-73.99915362,-8.0,2023-03-08 11:00:00
7646.04,0.0,4.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,4.0,2023-03-08 11:00:00
6266.06,9.0,6.0,9 Ave & W 22 St,40.7454973,-74.00197139,-3.0,2023-03-08 11:00:00
6266.06,9.0,9.0,9 Ave & W 22 St,40.7454973,-74.00197139,0.0,2023-03-08 12:00:00
6224.03,6.0,10.0,W 22 St & 8 Ave,40.74475148,-73.99915362,4.0,2023-03-08 12:00:00
6306.01,11.0,8.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-3.0,2023-03-08 12:00:00
5980.07,13.0,17.0,E 17 St & Broadway,40.73704984,-73.99009296,4.0,2023-03-08 12:00:00
7646.04,5.0,3.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,-2.0,2023-03-08 12:00:00
7619.05,0.0,5.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,5.0,2023-03-08 12:00:00
7617.07,1.0,2.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,1.0,2023-03-08 12:00:00
7631.23,1.0,3.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,2.0,2023-03-08 12:00:00
5905.14,17.0,13.0,University Pl & E 14 St,40.734814,-73.992085,-4.0,2023-03-08 12:00:00
5905.12,5.0,2.0,Broadway & E 14 St,40.73454567,-73.99074142,-3.0,2023-03-08 12:00:00
5980.07,10.0,8.0,E 17 St & Broadway,40.73704984,-73.99009296,-2.0,2023-03-08 13:00:00
6306.01,13.0,8.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-5.0,2023-03-08 13:00:00
6266.06,7.0,11.0,9 Ave & W 22 St,40.7454973,-74.00197139,4.0,2023-03-08 13:00:00
7617.07,0.0,1.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,1.0,2023-03-08 13:00:00
7619.05,7.0,2.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,-5.0,2023-03-08 13:00:00
7631.23,2.0,3.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,1.0,2023-03-08 13:00:00
5905.14,29.0,31.0,University Pl & E 14 St,40.734814,-73.992085,2.0,2023-03-08 13:00:00
6224.03,8.0,8.0,W 22 St & 8 Ave,40.74475148,-73.99915362,0.0,2023-03-08 13:00:00
5905.12,8.0,9.0,Broadway & E 14 St,40.73454567,-73.99074142,1.0,2023-03-08 13:00:00
7646.04,2.0,2.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,0.0,2023-03-08 13:00:00
5980.07,15.0,15.0,E 17 St & Broadway,40.73704984,-73.99009296,0.0,2023-03-08 14:00:00
7617.07,0.0,7.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,7.0,2023-03-08 14:00:00
7619.05,1.0,2.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,1.0,2023-03-08 14:00:00
6224.03,6.0,9.0,W 22 St & 8 Ave,40.74475148,-73.99915362,3.0,2023-03-08 14:00:00
6306.01,13.0,11.0,W 20 St & 10 Ave,40.745520592,-74.004796863,-2.0,2023-03-08 14:00:00
7631.23,2.0,2.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,0.0,2023-03-08 14:00:00
5905.14,27.0,24.0,University Pl & E 14 St,40.734814,-73.992085,-3.0,2023-03-08 14:00:00
6266.06,8.0,14.0,9 Ave & W 22 St,40.7454973,-74.00197139,6.0,2023-03-08 14:00:00
7646.04,3.0,2.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,-1.0,2023-03-08 14:00:00
5905.12,10.0,7.0,Broadway & E 14 St,40.73454567,-73.99074142,-3.0,2023-03-08 14:00:00
5905.14,34.0,23.0,University Pl & E 14 St,40.734814,-73.992085,-11.0,2023-03-08 15:00:00
6306.01,7.0,18.0,W 20 St & 10 Ave,40.745520592,-74.004796863,11.0,2023-03-08 15:00:00
5905.12,7.0,9.0,Broadway & E 14 St,40.73454567,-73.99074142,2.0,2023-03-08 15:00:00
7617.07,6.0,6.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,0.0,2023-03-08 15:00:00
5980.07,19.0,18.0,E 17 St & Broadway,40.73704984,-73.99009296,-1.0,2023-03-08 15:00:00
7646.04,5.0,7.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,2.0,2023-03-08 15:00:00
7631.23,6.0,2.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,-4.0,2023-03-08 15:00:00
7619.05,6.0,6.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,0.0,2023-03-08 15:00:00
6224.03,8.0,10.0,W 22 St & 8 Ave,40.74475148,-73.99915362,2.0,2023-03-08 15:00:00
6266.06,16.0,10.0,9 Ave & W 22 St,40.7454973,-74.00197139,-6.0,2023-03-08 15:00:00
7631.23,3.0,6.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,3.0,2023-03-08 16:00:00
5905.12,8.0,7.0,Broadway & E 14 St,40.73454567,-73.99074142,-1.0,2023-03-08 16:00:00
6306.01,7.0,8.0,W 20 St & 10 Ave,40.745520592,-74.004796863,1.0,2023-03-08 16:00:00
5980.07,14.0,12.0,E 17 St & Broadway,40.73704984,-73.99009296,-2.0,2023-03-08 16:00:00
7646.04,5.0,3.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,-2.0,2023-03-08 16:00:00
6224.03,4.0,10.0,W 22 St & 8 Ave,40.74475148,-73.99915362,6.0,2023-03-08 16:00:00
7617.07,7.0,7.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,0.0,2023-03-08 16:00:00
5905.14,25.0,28.0,University Pl & E 14 St,40.734814,-73.992085,3.0,2023-03-08 16:00:00
7619.05,2.0,4.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,2.0,2023-03-08 16:00:00
6266.06,12.0,16.0,9 Ave & W 22 St,40.7454973,-74.00197139,4.0,2023-03-08 16:00:00
7646.04,6.0,7.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,1.0,2023-03-08 17:00:00
5905.12,15.0,15.0,Broadway & E 14 St,40.73454567,-73.99074142,0.0,2023-03-08 17:00:00
5980.07,20.0,14.0,E 17 St & Broadway,40.73704984,-73.99009296,-6.0,2023-03-08 17:00:00
7619.05,7.0,6.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,-1.0,2023-03-08 17:00:00
5905.14,42.0,33.0,University Pl & E 14 St,40.734814,-73.992085,-9.0,2023-03-08 17:00:00
7631.23,9.0,13.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,4.0,2023-03-08 17:00:00
6266.06,14.0,20.0,9 Ave & W 22 St,40.7454973,-74.00197139,6.0,2023-03-08 17:00:00
6224.03,10.0,9.0,W 22 St & 8 Ave,40.74475148,-73.99915362,-1.0,2023-03-08 17:00:00
6306.01,14.0,15.0,W 20 St & 10 Ave,40.745520592,-74.004796863,1.0,2023-03-08 17:00:00
7617.07,9.0,10.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,1.0,2023-03-08 17:00:00
6266.06,19.0,18.0,9 Ave & W 22 St,40.7454973,-74.00197139,-1.0,2023-03-08 18:00:00
6306.01,20.0,21.0,W 20 St & 10 Ave,40.745520592,-74.004796863,1.0,2023-03-08 18:00:00
7646.04,9.0,9.0,W 110 St & Amsterdam Ave,40.802698016,-73.963020444,0.0,2023-03-08 18:00:00
6224.03,5.0,22.0,W 22 St & 8 Ave,40.74475148,-73.99915362,17.0,2023-03-08 18:00:00
7631.23,7.0,10.0,Frederick Douglass Blvd & W 112 St,40.801456451,-73.957231998,3.0,2023-03-08 18:00:00
5980.07,14.0,16.0,E 17 St & Broadway,40.73704984,-73.99009296,2.0,2023-03-08 18:00:00
5905.12,17.0,15.0,Broadway & E 14 St,40.73454567,-73.99074142,-2.0,2023-03-08 18:00:00
